record_id,date,book_id,book_title,author,category,department,publication_year,available_copies,borrowed_count,returned_count,renewal_count,reservation_count,semester,exam_period,holiday_indicator
862,2022-08-01,BK0022,Essentials of Data Science,R. Rao,Data Science,CSE,2014,63,18,9,0,0,Odd,0,0
863,2022-08-01,BK0023,Data Science: Theory and Practice,R. Sharma,Data Science,CSE,2018,47,12,15,4,2,Odd,0,0
864,2022-08-01,BK0024,Understanding Data Science,V. Iyer,Data Science,CSE,2019,49,35,29,4,0,Odd,0,0
865,2022-08-01,BK0025,Introduction to Electronics,J. Kumar,Electronics,ECE,2015,62,18,9,2,0,Odd,0,0
866,2022-08-01,BK0026,Fundamentals of Electronics,K. Singh,Electronics,ECE,2013,36,8,7,1,1,Odd,0,0
867,2022-08-01,BK0027,Electronics: A Practical Approach,N. Bose,Electronics,ECE,1999,62,26,22,5,1,Odd,0,0
868,2022-08-01,BK0028,Advanced Electronics,S. Iyer,Electronics,ECE,2015,20,16,7,5,1,Odd,0,0
869,2022-08-01,BK0029,Principles of Electronics,S. Verma,Electronics,ECE,1997,32,18,16,2,0,Odd,0,0
870,2022-08-01,BK0030,Electronics for Engineers,J. Menon,Electronics,ECE,2016,37,20,10,3,0,Odd,0,0
871,2022-08-01,BK0031,Modern Electronics,R. Khan,Electronics,ECE,2020,49,13,8,2,1,Odd,0,0
872,2022-08-01,BK0032,Applied Electronics,R. Gupta,Electronics,ECE,2002,60,6,8,0,0,Odd,0,0
873,2022-08-01,BK0033,Electronics Concepts and Applications,S. Rao,Electronics,ECE,2016,36,15,13,1,0,Odd,0,0
874,2022-08-01,BK0034,Essentials of Electronics,A. Iyer,Electronics,ECE,2022,58,12,7,1,0,Odd,0,0
875,2022-08-01,BK0035,Electronics: Theory and Practice,M. Rao,Electronics,ECE,2011,33,66,40,12,15,Odd,0,0
876,2022-08-01,BK0036,Understanding Electronics,D. Rao,Electronics,ECE,1995,15,50,34,7,14,Odd,0,0
877,2022-08-01,BK0037,Introduction to Mechanical,R. Bose,Mechanical,MECH,2017,17,29,17,1,9,Odd,0,0
878,2022-08-01,BK0038,Fundamentals of Mechanical,D. Reddy,Mechanical,MECH,2008,66,32,31,7,1,Odd,0,0
879,2022-08-01,BK0039,Mechanical: A Practical Approach,M. Verma,Mechanical,MECH,2014,45,15,13,4,1,Odd,0,0
880,2022-08-01,BK0040,Advanced Mechanical,D. Menon,Mechanical,MECH,2010,69,43,23,3,0,Odd,0,0
881,2022-08-01,BK0041,Principles of Mechanical,R. Sharma,Mechanical,MECH,2005,51,18,23,1,0,Odd,0,0
882,2022-08-01,BK0042,Mechanical for Engineers,S. Sharma,Mechanical,MECH,1996,65,19,31,3,2,Odd,0,0
883,2022-08-01,BK0043,Modern Mechanical,R. Reddy,Mechanical,MECH,2020,67,41,21,6,2,Odd,0,0
884,2022-08-01,BK0044,Applied Mechanical,R. Khan,Mechanical,MECH,2003,38,6,4,0,1,Odd,0,0
885,2022-08-01,BK0045,Mechanical Concepts and Applications,S. Sharma,Mechanical,MECH,2017,27,7,9,0,1,Odd,0,0
886,2022-08-01,BK0046,Essentials of Mechanical,N. Gupta,Mechanical,MECH,2007,33,22,16,4,0,Odd,0,0
887,2022-08-01,BK0047,Mechanical: Theory and Practice,A. Iyer,Mechanical,MECH,1997,26,12,13,1,2,Odd,0,0
888,2022-08-01,BK0048,Understanding Mechanical,J. Iyer,Mechanical,MECH,2004,53,17,7,2,1,Odd,0,0
889,2022-08-01,BK0049,Introduction to Civil,D. Nair,Civil,CIVIL,2000,21,21,14,3,0,Odd,0,0
890,2022-08-01,BK0050,Fundamentals of Civil,V. Menon,Civil,CIVIL,2002,62,31,28,5,0,Odd,0,0
891,2022-08-01,BK0051,Civil: A Practical Approach,A. Bose,Civil,CIVIL,1997,59,10,9,2,1,Odd,0,0
892,2022-08-01,BK0052,Advanced Civil,R. Verma,Civil,CIVIL,1997,27,12,19,2,0,Odd,0,0
893,2022-08-01,BK0053,Principles of Civil,J. Verma,Civil,CIVIL,2015,30,17,25,3,0,Odd,0,0
894,2022-08-01,BK0054,Civil for Engineers,P. Nair,Civil,CIVIL,2003,63,14,22,2,1,Odd,0,0
895,2022-08-01,BK0055,Modern Civil,A. Nair,Civil,CIVIL,2018,42,13,9,1,2,Odd,0,0
896,2022-08-01,BK0056,Applied Civil,M. Singh,Civil,CIVIL,1999,55,35,33,8,0,Odd,0,0
897,2022-08-01,BK0057,Civil Concepts and Applications,K. Khan,Civil,CIVIL,2023,20,19,16,3,0,Odd,0,0
898,2022-08-01,BK0058,Essentials of Civil,R. Reddy,Civil,CIVIL,2007,19,45,36,4,14,Odd,0,0
899,2022-08-01,BK0059,Civil: Theory and Practice,N. Singh,Civil,CIVIL,2021,63,44,29,6,1,Odd,0,0
900,2022-08-01,BK0060,Understanding Civil,A. Kumar,Civil,CIVIL,1999,45,19,12,3,1,Odd,0,0
901,2022-08-01,BK0061,Introduction to Mathematics,M. Bose,Mathematics,SCIENCE,1995,65,25,21,4,0,Odd,0,0
902,2022-08-01,BK0062,Fundamentals of Mathematics,K. Sharma,Mathematics,SCIENCE,1996,68,22,22,3,0,Odd,0,0
903,2022-08-01,BK0063,Mathematics: A Practical Approach,P. Reddy,Mathematics,SCIENCE,2009,37,28,16,5,1,Odd,0,0
904,2022-08-01,BK0064,Advanced Mathematics,M. Nair,Mathematics,SCIENCE,2012,48,12,15,1,0,Odd,0,0
905,2022-08-01,BK0065,Principles of Mathematics,R. Khan,Mathematics,SCIENCE,2011,19,20,17,2,0,Odd,0,0
906,2022-08-01,BK0066,Mathematics for Engineers,K. Menon,Mathematics,SCIENCE,2015,16,10,15,1,0,Odd,0,0
907,2022-08-01,BK0067,Modern Mathematics,S. Gupta,Mathematics,SCIENCE,1997,41,51,45,8,7,Odd,0,0
908,2022-08-01,BK0068,Applied Mathematics,R. Menon,Mathematics,SCIENCE,2000,15,8,3,2,0,Odd,0,0
909,2022-08-01,BK0069,Mathematics Concepts and Applications,M. Gupta,Mathematics,SCIENCE,2016,61,30,21,4,0,Odd,0,0
910,2022-08-01,BK0070,Essentials of Mathematics,V. Khan,Mathematics,SCIENCE,2023,66,18,16,4,0,Odd,0,0
911,2022-08-01,BK0071,Mathematics: Theory and Practice,V. Bose,Mathematics,SCIENCE,1997,61,31,24,2,0,Odd,0,0
912,2022-08-01,BK0072,Understanding Mathematics,N. Khan,Mathematics,SCIENCE,2019,69,11,8,1,0,Odd,0,0
913,2022-08-01,BK0073,Introduction to Physics,M. Verma,Physics,SCIENCE,2007,32,15,14,0,0,Odd,0,0
914,2022-08-01,BK0074,Fundamentals of Physics,K. Bose,Physics,SCIENCE,2000,66,9,5,3,0,Odd,0,0
915,2022-08-01,BK0075,Physics: A Practical Approach,D. Kumar,Physics,SCIENCE,2010,18,15,16,2,1,Odd,0,0
916,2022-08-01,BK0076,Advanced Physics,V. Rao,Physics,SCIENCE,2000,16,9,4,2,0,Odd,0,0
917,2022-08-01,BK0077,Principles of Physics,K. Verma,Physics,SCIENCE,2007,58,15,16,2,1,Odd,0,0
918,2022-08-01,BK0078,Physics for Engineers,M. Bose,Physics,SCIENCE,1995,40,20,15,2,1,Odd,0,0
919,2022-08-01,BK0079,Modern Physics,P. Nair,Physics,SCIENCE,2004,58,30,19,4,0,Odd,0,0
920,2022-08-01,BK0080,Applied Physics,R. Singh,Physics,SCIENCE,2018,52,21,14,3,0,Odd,0,0
921,2022-08-01,BK0081,Physics Concepts and Applications,N. Reddy,Physics,SCIENCE,2006,49,16,22,0,0,Odd,0,0
922,2022-08-01,BK0082,Essentials of Physics,S. Sharma,Physics,SCIENCE,2008,44,12,12,2,0,Odd,0,0
923,2022-08-01,BK0083,Physics: Theory and Practice,S. Nair,Physics,SCIENCE,2002,53,6,12,3,0,Odd,0,0
924,2022-08-01,BK0084,Understanding Physics,V. Reddy,Physics,SCIENCE,2009,69,10,10,5,1,Odd,0,0
925,2022-08-01,BK0085,Introduction to Chemistry,R. Nair,Chemistry,SCIENCE,2009,61,19,22,1,3,Odd,0,0
926,2022-08-01,BK0086,Fundamentals of Chemistry,A. Iyer,Chemistry,SCIENCE,2021,69,27,31,2,0,Odd,0,0
927,2022-08-01,BK0087,Chemistry: A Practical Approach,A. Iyer,Chemistry,SCIENCE,2018,66,42,19,5,1,Odd,0,0
928,2022-08-01,BK0088,Advanced Chemistry,V. Singh,Chemistry,SCIENCE,2013,50,32,23,6,0,Odd,0,0
929,2022-08-01,BK0089,Principles of Chemistry,K. Menon,Chemistry,SCIENCE,2008,57,5,5,0,0,Odd,0,0
930,2022-08-01,BK0090,Chemistry for Engineers,D. Singh,Chemistry,SCIENCE,1998,62,5,1,1,0,Odd,0,0
931,2022-08-01,BK0091,Modern Chemistry,K. Nair,Chemistry,SCIENCE,2002,55,23,16,2,0,Odd,0,0
932,2022-08-01,BK0092,Applied Chemistry,P. Khan,Chemistry,SCIENCE,2019,15,35,19,9,11,Odd,0,0
933,2022-08-01,BK0093,Chemistry Concepts and Applications,P. Rao,Chemistry,SCIENCE,1997,66,19,21,2,0,Odd,0,0
934,2022-08-01,BK0094,Essentials of Chemistry,J. Menon,Chemistry,SCIENCE,2005,58,3,6,0,0,Odd,0,0
935,2022-08-01,BK0095,Chemistry: Theory and Practice,S. Bose,Chemistry,SCIENCE,2022,64,8,9,1,0,Odd,0,0
936,2022-08-01,BK0096,Understanding Chemistry,M. Sharma,Chemistry,SCIENCE,2023,54,6,3,1,0,Odd,0,0
937,2022-08-01,BK0097,Introduction to Business Management,A. Rao,Business Management,MBA,2007,43,16,6,3,1,Odd,0,0
938,2022-08-01,BK0098,Fundamentals of Business Management,V. Reddy,Business Management,MBA,2012,44,19,14,5,1,Odd,0,0
939,2022-08-01,BK0099,Business Management: A Practical Approach,P. Reddy,Business Management,MBA,2022,47,10,14,0,0,Odd,0,0
940,2022-08-01,BK0100,Advanced Business Management,N. Rao,Business Management,MBA,2018,37,16,12,3,0,Odd,0,0
941,2022-08-01,BK0101,Principles of Business Management,V. Bose,Business Management,MBA,2018,60,18,17,3,1,Odd,0,0
942,2022-08-01,BK0102,Business Management for Engineers,K. Iyer,Business Management,MBA,2001,47,4,5,0,1,Odd,0,0
943,2022-08-01,BK0103,Modern Business Management,N. Nair,Business Management,MBA,2017,69,0,5,0,0,Odd,0,0
944,2022-08-01,BK0104,Applied Business Management,K. Nair,Business Management,MBA,2020,36,35,35,2,0,Odd,0,0
945,2022-08-01,BK0105,Business Management Concepts and Applications,V. Sharma,Business Management,MBA,2002,16,13,12,2,2,Odd,0,0
946,2022-08-01,BK0106,Essentials of Business Management,J. Rao,Business Management,MBA,1996,37,34,30,5,0,Odd,0,0
947,2022-08-01,BK0107,Business Management: Theory and Practice,M. Khan,Business Management,MBA,2006,37,14,11,1,0,Odd,0,0
948,2022-08-01,BK0108,Understanding Business Management,M. Menon,Business Management,MBA,2007,67,32,41,4,1,Odd,0,0
949,2022-08-01,BK0109,Introduction to English Literature,N. Menon,English Literature,HUMANITIES,2013,67,18,13,4,1,Odd,0,0
950,2022-08-01,BK0110,Fundamentals of English Literature,K. Reddy,English Literature,HUMANITIES,2001,54,35,25,6,0,Odd,0,0
951,2022-08-01,BK0111,English Literature: A Practical Approach,S. Bose,English Literature,HUMANITIES,1997,66,37,39,5,0,Odd,0,0
952,2022-08-01,BK0112,Advanced English Literature,A. Khan,English Literature,HUMANITIES,2011,15,15,10,2,2,Odd,0,0
953,2022-08-01,BK0113,Principles of English Literature,J. Khan,English Literature,HUMANITIES,2006,33,6,7,1,0,Odd,0,0
954,2022-08-01,BK0114,English Literature for Engineers,M. Verma,English Literature,HUMANITIES,2006,30,50,47,6,11,Odd,0,0
955,2022-08-01,BK0115,Modern English Literature,V. Reddy,English Literature,HUMANITIES,2009,40,24,26,3,0,Odd,0,0
956,2022-08-01,BK0116,Applied English Literature,J. Menon,English Literature,HUMANITIES,2020,21,24,25,3,2,Odd,0,0
957,2022-08-01,BK0117,English Literature Concepts and Applications,M. Rao,English Literature,HUMANITIES,2012,56,23,11,1,0,Odd,0,0
958,2022-08-01,BK0118,Essentials of English Literature,N. Sharma,English Literature,HUMANITIES,2005,54,12,13,2,0,Odd,0,0
959,2022-08-01,BK0119,English Literature: Theory and Practice,D. Rao,English Literature,HUMANITIES,2007,56,34,37,8,0,Odd,0,0
960,2022-08-01,BK0120,Understanding English Literature,R. Rao,English Literature,HUMANITIES,1997,53,0,1,0,1,Odd,0,0
961,2022-09-01,BK0001,Introduction to Computer Science,N. Iyer,Computer Science,CSE,2016,67,8,7,1,0,Odd,0,0
962,2022-09-01,BK0002,Fundamentals of Computer Science,R. Singh,Computer Science,CSE,2016,58,18,9,3,0,Odd,0,0
963,2022-09-01,BK0003,Computer Science: A Practical Approach,J. Sharma,Computer Science,CSE,2006,69,1,1,0,0,Odd,0,0
964,2022-09-01,BK0004,Advanced Computer Science,K. Gupta,Computer Science,CSE,2022,28,16,17,3,0,Odd,0,0
965,2022-09-01,BK0005,Principles of Computer Science,R. Menon,Computer Science,CSE,2008,31,5,6,1,0,Odd,0,0
966,2022-09-01,BK0006,Computer Science for Engineers,K. Kumar,Computer Science,CSE,2012,40,18,8,4,3,Odd,0,0
967,2022-09-01,BK0007,Modern Computer Science,R. Menon,Computer Science,CSE,2010,59,19,20,6,0,Odd,0,0
968,2022-09-01,BK0008,Applied Computer Science,R. Nair,Computer Science,CSE,2007,15,35,27,4,9,Odd,0,0
969,2022-09-01,BK0009,Computer Science Concepts and Applications,J. Rao,Computer Science,CSE,2021,19,4,5,1,0,Odd,0,0
970,2022-09-01,BK0010,Essentials of Computer Science,D. Rao,Computer Science,CSE,2017,37,4,7,0,0,Odd,0,0
971,2022-09-01,BK0011,Computer Science: Theory and Practice,V. Nair,Computer Science,CSE,2020,69,23,24,4,0,Odd,0,0
972,2022-09-01,BK0012,Understanding Computer Science,N. Khan,Computer Science,CSE,2001,63,33,22,7,1,Odd,0,0
973,2022-09-01,BK0013,Introduction to Data Science,K. Iyer,Data Science,CSE,2016,42,10,6,0,0,Odd,0,0
974,2022-09-01,BK0014,Fundamentals of Data Science,R. Menon,Data Science,CSE,2005,69,14,19,2,0,Odd,0,0
975,2022-09-01,BK0015,Data Science: A Practical Approach,J. Rao,Data Science,CSE,2021,23,22,8,4,0,Odd,0,0
976,2022-09-01,BK0016,Advanced Data Science,M. Sharma,Data Science,CSE,2003,66,18,16,4,0,Odd,0,0
977,2022-09-01,BK0017,Principles of Data Science,A. Sharma,Data Science,CSE,1996,16,5,7,0,0,Odd,0,0
978,2022-09-01,BK0018,Data Science for Engineers,P. Rao,Data Science,CSE,2000,46,11,3,3,2,Odd,0,0
979,2022-09-01,BK0019,Modern Data Science,N. Iyer,Data Science,CSE,2010,30,10,15,1,0,Odd,0,0
980,2022-09-01,BK0020,Applied Data Science,A. Gupta,Data Science,CSE,2013,40,7,10,4,1,Odd,0,0
981,2022-09-01,BK0021,Data Science Concepts and Applications,S. Reddy,Data Science,CSE,2019,39,9,12,0,0,Odd,0,0
982,2022-09-01,BK0022,Essentials of Data Science,R. Rao,Data Science,CSE,2014,63,14,17,3,0,Odd,0,0
983,2022-09-01,BK0023,Data Science: Theory and Practice,R. Sharma,Data Science,CSE,2018,47,15,12,1,0,Odd,0,0
984,2022-09-01,BK0024,Understanding Data Science,V. Iyer,Data Science,CSE,2019,49,25,30,3,0,Odd,0,0
985,2022-09-01,BK0025,Introduction to Electronics,J. Kumar,Electronics,ECE,2015,62,15,15,1,0,Odd,0,0
986,2022-09-01,BK0026,Fundamentals of Electronics,K. Singh,Electronics,ECE,2013,36,1,6,0,0,Odd,0,0
987,2022-09-01,BK0027,Electronics: A Practical Approach,N. Bose,Electronics,ECE,1999,62,33,23,9,1,Odd,0,0
988,2022-09-01,BK0028,Advanced Electronics,S. Iyer,Electronics,ECE,2015,20,12,14,2,2,Odd,0,0
989,2022-09-01,BK0029,Principles of Electronics,S. Verma,Electronics,ECE,1997,32,24,12,6,0,Odd,0,0
990,2022-09-01,BK0030,Electronics for Engineers,J. Menon,Electronics,ECE,2016,37,8,16,1,0,Odd,0,0
991,2022-09-01,BK0031,Modern Electronics,R. Khan,Electronics,ECE,2020,49,8,10,1,0,Odd,0,0
992,2022-09-01,BK0032,Applied Electronics,R. Gupta,Electronics,ECE,2002,60,9,6,1,1,Odd,0,0
993,2022-09-01,BK0033,Electronics Concepts and Applications,S. Rao,Electronics,ECE,2016,36,14,11,1,1,Odd,0,0
994,2022-09-01,BK0034,Essentials of Electronics,A. Iyer,Electronics,ECE,2022,58,10,12,1,0,Odd,0,0
995,2022-09-01,BK0035,Electronics: Theory and Practice,M. Rao,Electronics,ECE,2011,33,63,59,11,14,Odd,0,0
996,2022-09-01,BK0036,Understanding Electronics,D. Rao,Electronics,ECE,1995,15,49,43,9,14,Odd,0,0
997,2022-09-01,BK0037,Introduction to Mechanical,R. Bose,Mechanical,MECH,2017,17,15,25,2,0,Odd,0,0
998,2022-09-01,BK0038,Fundamentals of Mechanical,D. Reddy,Mechanical,MECH,2008,66,33,26,2,1,Odd,0,0
999,2022-09-01,BK0039,Mechanical: A Practical Approach,M. Verma,Mechanical,MECH,2014,45,12,13,1,1,Odd,0,0
1000,2022-09-01,BK0040,Advanced Mechanical,D. Menon,Mechanical,MECH,2010,69,25,34,4,0,Odd,0,0
1001,2022-09-01,BK0041,Principles of Mechanical,R. Sharma,Mechanical,MECH,2005,51,23,14,2,1,Odd,0,0
1002,2022-09-01,BK0042,Mechanical for Engineers,S. Sharma,Mechanical,MECH,1996,65,31,16,8,0,Odd,0,0
1003,2022-09-01,BK0043,Modern Mechanical,R. Reddy,Mechanical,MECH,2020,67,28,31,2,0,Odd,0,0
1004,2022-09-01,BK0044,Applied Mechanical,R. Khan,Mechanical,MECH,2003,38,4,5,1,0,Odd,0,0
1005,2022-09-01,BK0045,Mechanical Concepts and Applications,S. Sharma,Mechanical,MECH,2017,27,9,7,1,0,Odd,0,0
1006,2022-09-01,BK0046,Essentials of Mechanical,N. Gupta,Mechanical,MECH,2007,33,6,18,0,1,Odd,0,0
1007,2022-09-01,BK0047,Mechanical: Theory and Practice,A. Iyer,Mechanical,MECH,1997,26,11,11,0,0,Odd,0,0
1008,2022-09-01,BK0048,Understanding Mechanical,J. Iyer,Mechanical,MECH,2004,53,15,14,4,0,Odd,0,0
1009,2022-09-01,BK0049,Introduction to Civil,D. Nair,Civil,CIVIL,2000,21,22,20,3,3,Odd,0,0
1010,2022-09-01,BK0050,Fundamentals of Civil,V. Menon,Civil,CIVIL,2002,62,46,28,6,0,Odd,0,0
1011,2022-09-01,BK0051,Civil: A Practical Approach,A. Bose,Civil,CIVIL,1997,59,10,8,4,0,Odd,0,0
1012,2022-09-01,BK0052,Advanced Civil,R. Verma,Civil,CIVIL,1997,27,13,10,1,0,Odd,0,0
1013,2022-09-01,BK0053,Principles of Civil,J. Verma,Civil,CIVIL,2015,30,27,13,2,1,Odd,0,0
1014,2022-09-01,BK0054,Civil for Engineers,P. Nair,Civil,CIVIL,2003,63,13,11,3,0,Odd,0,0
1015,2022-09-01,BK0055,Modern Civil,A. Nair,Civil,CIVIL,2018,42,9,11,1,1,Odd,0,0
1016,2022-09-01,BK0056,Applied Civil,M. Singh,Civil,CIVIL,1999,55,41,33,6,0,Odd,0,0
1017,2022-09-01,BK0057,Civil Concepts and Applications,K. Khan,Civil,CIVIL,2023,20,19,17,2,1,Odd,0,0
1018,2022-09-01,BK0058,Essentials of Civil,R. Reddy,Civil,CIVIL,2007,19,39,40,4,6,Odd,0,0
1019,2022-09-01,BK0059,Civil: Theory and Practice,N. Singh,Civil,CIVIL,2021,63,29,35,2,1,Odd,0,0
1020,2022-09-01,BK0060,Understanding Civil,A. Kumar,Civil,CIVIL,1999,45,13,18,3,0,Odd,0,0
1021,2022-09-01,BK0061,Introduction to Mathematics,M. Bose,Mathematics,SCIENCE,1995,65,19,19,1,0,Odd,0,0
1022,2022-09-01,BK0062,Fundamentals of Mathematics,K. Sharma,Mathematics,SCIENCE,1996,68,24,19,5,1,Odd,0,0
1023,2022-09-01,BK0063,Mathematics: A Practical Approach,P. Reddy,Mathematics,SCIENCE,2009,37,30,26,4,0,Odd,0,0
1024,2022-09-01,BK0064,Advanced Mathematics,M. Nair,Mathematics,SCIENCE,2012,48,15,11,2,1,Odd,0,0
1025,2022-09-01,BK0065,Principles of Mathematics,R. Khan,Mathematics,SCIENCE,2011,19,16,19,4,0,Odd,0,0
1026,2022-09-01,BK0066,Mathematics for Engineers,K. Menon,Mathematics,SCIENCE,2015,16,9,9,1,0,Odd,0,0
1027,2022-09-01,BK0067,Modern Mathematics,S. Gupta,Mathematics,SCIENCE,1997,41,62,38,12,11,Odd,0,0
1028,2022-09-01,BK0068,Applied Mathematics,R. Menon,Mathematics,SCIENCE,2000,15,9,7,2,1,Odd,0,0
1029,2022-09-01,BK0069,Mathematics Concepts and Applications,M. Gupta,Mathematics,SCIENCE,2016,61,16,26,4,0,Odd,0,0
1030,2022-09-01,BK0070,Essentials of Mathematics,V. Khan,Mathematics,SCIENCE,2023,66,25,12,0,3,Odd,0,0
1031,2022-09-01,BK0071,Mathematics: Theory and Practice,V. Bose,Mathematics,SCIENCE,1997,61,19,30,1,0,Odd,0,0
1032,2022-09-01,BK0072,Understanding Mathematics,N. Khan,Mathematics,SCIENCE,2019,69,11,11,1,0,Odd,0,0
1033,2022-09-01,BK0073,Introduction to Physics,M. Verma,Physics,SCIENCE,2007,32,11,13,3,3,Odd,0,0
1034,2022-09-01,BK0074,Fundamentals of Physics,K. Bose,Physics,SCIENCE,2000,66,6,7,0,0,Odd,0,0
1035,2022-09-01,BK0075,Physics: A Practical Approach,D. Kumar,Physics,SCIENCE,2010,18,15,13,3,1,Odd,0,0
1036,2022-09-01,BK0076,Advanced Physics,V. Rao,Physics,SCIENCE,2000,16,11,9,1,2,Odd,0,0
1037,2022-09-01,BK0077,Principles of Physics,K. Verma,Physics,SCIENCE,2007,58,18,10,4,0,Odd,0,0
1038,2022-09-01,BK0078,Physics for Engineers,M. Bose,Physics,SCIENCE,1995,40,23,16,3,0,Odd,0,0
1039,2022-09-01,BK0079,Modern Physics,P. Nair,Physics,SCIENCE,2004,58,30,21,3,0,Odd,0,0
1040,2022-09-01,BK0080,Applied Physics,R. Singh,Physics,SCIENCE,2018,52,19,18,2,0,Odd,0,0
1041,2022-09-01,BK0081,Physics Concepts and Applications,N. Reddy,Physics,SCIENCE,2006,49,19,13,0,0,Odd,0,0
1042,2022-09-01,BK0082,Essentials of Physics,S. Sharma,Physics,SCIENCE,2008,44,17,8,3,1,Odd,0,0
1043,2022-09-01,BK0083,Physics: Theory and Practice,S. Nair,Physics,SCIENCE,2002,53,10,5,2,0,Odd,0,0
1044,2022-09-01,BK0084,Understanding Physics,V. Reddy,Physics,SCIENCE,2009,69,13,8,1,0,Odd,0,0
1045,2022-09-01,BK0085,Introduction to Chemistry,R. Nair,Chemistry,SCIENCE,2009,61,19,19,2,0,Odd,0,0
1046,2022-09-01,BK0086,Fundamentals of Chemistry,A. Iyer,Chemistry,SCIENCE,2021,69,25,23,5,0,Odd,0,0
1047,2022-09-01,BK0087,Chemistry: A Practical Approach,A. Iyer,Chemistry,SCIENCE,2018,66,24,34,3,1,Odd,0,0
1048,2022-09-01,BK0088,Advanced Chemistry,V. Singh,Chemistry,SCIENCE,2013,50,20,28,0,0,Odd,0,0
1049,2022-09-01,BK0089,Principles of Chemistry,K. Menon,Chemistry,SCIENCE,2008,57,8,4,1,0,Odd,0,0
1050,2022-09-01,BK0090,Chemistry for Engineers,D. Singh,Chemistry,SCIENCE,1998,62,7,4,0,0,Odd,0,0
1051,2022-09-01,BK0091,Modern Chemistry,K. Nair,Chemistry,SCIENCE,2002,55,20,22,3,0,Odd,0,0
1052,2022-09-01,BK0092,Applied Chemistry,P. Khan,Chemistry,SCIENCE,2019,15,19,31,3,2,Odd,0,0
1053,2022-09-01,BK0093,Chemistry Concepts and Applications,P. Rao,Chemistry,SCIENCE,1997,66,16,17,2,1,Odd,0,0
1054,2022-09-01,BK0094,Essentials of Chemistry,J. Menon,Chemistry,SCIENCE,2005,58,2,2,0,0,Odd,0,0
1055,2022-09-01,BK0095,Chemistry: Theory and Practice,S. Bose,Chemistry,SCIENCE,2022,64,13,6,1,0,Odd,0,0
1056,2022-09-01,BK0096,Understanding Chemistry,M. Sharma,Chemistry,SCIENCE,2023,54,2,6,0,0,Odd,0,0
1057,2022-09-01,BK0097,Introduction to Business Management,A. Rao,Business Management,MBA,2007,43,6,14,0,1,Odd,0,0
1058,2022-09-01,BK0098,Fundamentals of Business Management,V. Reddy,Business Management,MBA,2012,44,19,16,2,1,Odd,0,0
1059,2022-09-01,BK0099,Business Management: A Practical Approach,P. Reddy,Business Management,MBA,2022,47,17,9,3,0,Odd,0,0
1060,2022-09-01,BK0100,Advanced Business Management,N. Rao,Business Management,MBA,2018,37,15,15,4,0,Odd,0,0
1061,2022-09-01,BK0101,Principles of Business Management,V. Bose,Business Management,MBA,2018,60,20,13,1,2,Odd,0,0
1062,2022-09-01,BK0102,Business Management for Engineers,K. Iyer,Business Management,MBA,2001,47,3,4,0,0,Odd,0,0
1063,2022-09-01,BK0103,Modern Business Management,N. Nair,Business Management,MBA,2017,69,4,0,0,0,Odd,0,0
1064,2022-09-01,BK0104,Applied Business Management,K. Nair,Business Management,MBA,2020,36,53,31,5,6,Odd,0,0
1065,2022-09-01,BK0105,Business Management Concepts and Applications,V. Sharma,Business Management,MBA,2002,16,11,12,0,1,Odd,0,0
1066,2022-09-01,BK0106,Essentials of Business Management,J. Rao,Business Management,MBA,1996,37,36,25,6,0,Odd,0,0
1067,2022-09-01,BK0107,Business Management: Theory and Practice,M. Khan,Business Management,MBA,2006,37,19,12,4,0,Odd,0,0
1068,2022-09-01,BK0108,Understanding Business Management,M. Menon,Business Management,MBA,2007,67,40,28,3,0,Odd,0,0
1069,2022-09-01,BK0109,Introduction to English Literature,N. Menon,English Literature,HUMANITIES,2013,67,17,17,1,1,Odd,0,0
1070,2022-09-01,BK0110,Fundamentals of English Literature,K. Reddy,English Literature,HUMANITIES,2001,54,24,28,7,0,Odd,0,0
1071,2022-09-01,BK0111,English Literature: A Practical Approach,S. Bose,English Literature,HUMANITIES,1997,66,42,33,4,2,Odd,0,0
1072,2022-09-01,BK0112,Advanced English Literature,A. Khan,English Literature,HUMANITIES,2011,15,9,14,2,1,Odd,0,0
1073,2022-09-01,BK0113,Principles of English Literature,J. Khan,English Literature,HUMANITIES,2006,33,7,3,2,1,Odd,0,0
1074,2022-09-01,BK0114,English Literature for Engineers,M. Verma,English Literature,HUMANITIES,2006,30,43,42,7,8,Odd,0,0
1075,2022-09-01,BK0115,Modern English Literature,V. Reddy,English Literature,HUMANITIES,2009,40,29,21,5,0,Odd,0,0
1076,2022-09-01,BK0116,Applied English Literature,J. Menon,English Literature,HUMANITIES,2020,21,26,21,4,3,Odd,0,0
