record_id,date,book_id,book_title,category,lag_1_borrowed,lag_2_borrowed,rolling_3_avg_borrowed,month_index,exam_period,holiday_indicator,semester_encoded,available_copies,reservation_count,renewal_count,publication_year,cat_Business Management,cat_Chemistry,cat_Civil,cat_Computer Science,cat_Data Science,cat_Electronics,cat_English Literature,cat_Mathematics,cat_Mechanical,cat_Physics,target_next_month_demand
2079,2023-06-01,BK0039,Mechanical: A Practical Approach,Mechanical,13.0,15.0,10.666666666666666,17,0,1,1,45,1,0,2014,False,False,False,False,False,False,False,False,True,False,10.0
2199,2023-07-01,BK0039,Mechanical: A Practical Approach,Mechanical,4.0,13.0,9.0,18,0,0,0,45,0,2,2014,False,False,False,False,False,False,False,False,True,False,11.0
2319,2023-08-01,BK0039,Mechanical: A Practical Approach,Mechanical,10.0,4.0,8.333333333333334,19,0,0,0,45,1,2,2014,False,False,False,False,False,False,False,False,True,False,17.0
2439,2023-09-01,BK0039,Mechanical: A Practical Approach,Mechanical,11.0,10.0,12.666666666666666,20,0,0,0,45,0,0,2014,False,False,False,False,False,False,False,False,True,False,13.0
2559,2023-10-01,BK0039,Mechanical: A Practical Approach,Mechanical,17.0,11.0,13.666666666666666,21,1,0,0,45,0,3,2014,False,False,False,False,False,False,False,False,True,False,16.0
2679,2023-11-01,BK0039,Mechanical: A Practical Approach,Mechanical,13.0,17.0,15.333333333333334,22,1,0,0,45,0,3,2014,False,False,False,False,False,False,False,False,True,False,9.0
2799,2023-12-01,BK0039,Mechanical: A Practical Approach,Mechanical,16.0,13.0,12.666666666666666,23,0,1,0,45,0,2,2014,False,False,False,False,False,False,False,False,True,False,12.0
2919,2024-01-01,BK0039,Mechanical: A Practical Approach,Mechanical,9.0,16.0,12.333333333333334,24,0,0,1,45,0,4,2014,False,False,False,False,False,False,False,False,True,False,5.0
3039,2024-02-01,BK0039,Mechanical: A Practical Approach,Mechanical,12.0,9.0,8.666666666666666,25,0,0,1,45,0,0,2014,False,False,False,False,False,False,False,False,True,False,14.0
3159,2024-03-01,BK0039,Mechanical: A Practical Approach,Mechanical,5.0,12.0,10.333333333333334,26,0,0,1,45,0,2,2014,False,False,False,False,False,False,False,False,True,False,23.0
3279,2024-04-01,BK0039,Mechanical: A Practical Approach,Mechanical,14.0,5.0,14.0,27,1,0,1,45,0,4,2014,False,False,False,False,False,False,False,False,True,False,17.0
3399,2024-05-01,BK0039,Mechanical: A Practical Approach,Mechanical,23.0,14.0,18.0,28,1,0,1,45,0,2,2014,False,False,False,False,False,False,False,False,True,False,7.0
280,2022-03-01,BK0040,Advanced Mechanical,Mechanical,24.0,43.0,32.333333333333336,2,0,0,1,69,0,3,2010,False,False,False,False,False,False,False,False,True,False,51.0
400,2022-04-01,BK0040,Advanced Mechanical,Mechanical,30.0,24.0,35.0,3,1,0,1,69,0,6,2010,False,False,False,False,False,False,False,False,True,False,36.0
520,2022-05-01,BK0040,Advanced Mechanical,Mechanical,51.0,30.0,39.0,4,1,0,1,69,0,5,2010,False,False,False,False,False,False,False,False,True,False,16.0
640,2022-06-01,BK0040,Advanced Mechanical,Mechanical,36.0,51.0,34.333333333333336,5,0,1,1,69,0,4,2010,False,False,False,False,False,False,False,False,True,False,28.0
760,2022-07-01,BK0040,Advanced Mechanical,Mechanical,16.0,36.0,26.666666666666668,6,0,0,0,69,0,5,2010,False,False,False,False,False,False,False,False,True,False,43.0
880,2022-08-01,BK0040,Advanced Mechanical,Mechanical,28.0,16.0,29.0,7,0,0,0,69,0,3,2010,False,False,False,False,False,False,False,False,True,False,25.0
1000,2022-09-01,BK0040,Advanced Mechanical,Mechanical,43.0,28.0,32.0,8,0,0,0,69,0,4,2010,False,False,False,False,False,False,False,False,True,False,46.0
1120,2022-10-01,BK0040,Advanced Mechanical,Mechanical,25.0,43.0,38.0,9,1,0,0,69,1,9,2010,False,False,False,False,False,False,False,False,True,False,45.0
1240,2022-11-01,BK0040,Advanced Mechanical,Mechanical,46.0,25.0,38.666666666666664,10,1,0,0,69,0,6,2010,False,False,False,False,False,False,False,False,True,False,14.0
1360,2022-12-01,BK0040,Advanced Mechanical,Mechanical,45.0,46.0,35.0,11,0,1,0,69,0,2,2010,False,False,False,False,False,False,False,False,True,False,32.0
1480,2023-01-01,BK0040,Advanced Mechanical,Mechanical,14.0,45.0,30.333333333333332,12,0,0,1,69,0,4,2010,False,False,False,False,False,False,False,False,True,False,19.0
1600,2023-02-01,BK0040,Advanced Mechanical,Mechanical,32.0,14.0,21.666666666666668,13,0,0,1,69,0,6,2010,False,False,False,False,False,False,False,False,True,False,28.0
1720,2023-03-01,BK0040,Advanced Mechanical,Mechanical,19.0,32.0,26.333333333333332,14,0,0,1,69,0,6,2010,False,False,False,False,False,False,False,False,True,False,43.0
1840,2023-04-01,BK0040,Advanced Mechanical,Mechanical,28.0,19.0,30.0,15,1,0,1,69,0,9,2010,False,False,False,False,False,False,False,False,True,False,48.0
1960,2023-05-01,BK0040,Advanced Mechanical,Mechanical,43.0,28.0,39.666666666666664,16,1,0,1,69,0,9,2010,False,False,False,False,False,False,False,False,True,False,7.0
2080,2023-06-01,BK0040,Advanced Mechanical,Mechanical,48.0,43.0,32.666666666666664,17,0,1,1,69,0,1,2010,False,False,False,False,False,False,False,False,True,False,29.0
2200,2023-07-01,BK0040,Advanced Mechanical,Mechanical,7.0,48.0,28.0,18,0,0,0,69,0,3,2010,False,False,False,False,False,False,False,False,True,False,28.0
2320,2023-08-01,BK0040,Advanced Mechanical,Mechanical,29.0,7.0,21.333333333333332,19,0,0,0,69,0,6,2010,False,False,False,False,False,False,False,False,True,False,39.0
2440,2023-09-01,BK0040,Advanced Mechanical,Mechanical,28.0,29.0,32.0,20,0,0,0,69,0,7,2010,False,False,False,False,False,False,False,False,True,False,39.0
2560,2023-10-01,BK0040,Advanced Mechanical,Mechanical,39.0,28.0,35.333333333333336,21,1,0,0,69,0,8,2010,False,False,False,False,False,False,False,False,True,False,43.0
2680,2023-11-01,BK0040,Advanced Mechanical,Mechanical,39.0,39.0,40.333333333333336,22,1,0,0,69,0,5,2010,False,False,False,False,False,False,False,False,True,False,10.0
2800,2023-12-01,BK0040,Advanced Mechanical,Mechanical,43.0,39.0,30.666666666666668,23,0,1,0,69,1,4,2010,False,False,False,False,False,False,False,False,True,False,39.0
2920,2024-01-01,BK0040,Advanced Mechanical,Mechanical,10.0,43.0,30.666666666666668,24,0,0,1,69,0,6,2010,False,False,False,False,False,False,False,False,True,False,29.0
3040,2024-02-01,BK0040,Advanced Mechanical,Mechanical,39.0,10.0,26.0,25,0,0,1,69,0,4,2010,False,False,False,False,False,False,False,False,True,False,19.0
3160,2024-03-01,BK0040,Advanced Mechanical,Mechanical,29.0,39.0,29.0,26,0,0,1,69,0,3,2010,False,False,False,False,False,False,False,False,True,False,41.0
3280,2024-04-01,BK0040,Advanced Mechanical,Mechanical,19.0,29.0,29.666666666666668,27,1,0,1,69,0,10,2010,False,False,False,False,False,False,False,False,True,False,41.0
3400,2024-05-01,BK0040,Advanced Mechanical,Mechanical,41.0,19.0,33.666666666666664,28,1,0,1,69,1,11,2010,False,False,False,False,False,False,False,False,True,False,8.0
281,2022-03-01,BK0041,Principles of Mechanical,Mechanical,20.0,23.0,22.333333333333332,2,0,0,1,51,0,1,2005,False,False,False,False,False,False,False,False,True,False,25.0
401,2022-04-01,BK0041,Principles of Mechanical,Mechanical,24.0,20.0,23.0,3,1,0,1,51,0,3,2005,False,False,False,False,False,False,False,False,True,False,25.0
521,2022-05-01,BK0041,Principles of Mechanical,Mechanical,25.0,24.0,24.666666666666668,4,1,0,1,51,1,8,2005,False,False,False,False,False,False,False,False,True,False,9.0
641,2022-06-01,BK0041,Principles of Mechanical,Mechanical,25.0,25.0,19.666666666666668,5,0,1,1,51,0,1,2005,False,False,False,False,False,False,False,False,True,False,26.0
761,2022-07-01,BK0041,Principles of Mechanical,Mechanical,9.0,25.0,20.0,6,0,0,0,51,1,5,2005,False,False,False,False,False,False,False,False,True,False,18.0
881,2022-08-01,BK0041,Principles of Mechanical,Mechanical,26.0,9.0,17.666666666666668,7,0,0,0,51,0,1,2005,False,False,False,False,False,False,False,False,True,False,23.0
1001,2022-09-01,BK0041,Principles of Mechanical,Mechanical,18.0,26.0,22.333333333333332,8,0,0,0,51,1,2,2005,False,False,False,False,False,False,False,False,True,False,31.0
1121,2022-10-01,BK0041,Principles of Mechanical,Mechanical,23.0,18.0,24.0,9,1,0,0,51,0,5,2005,False,False,False,False,False,False,False,False,True,False,29.0
1241,2022-11-01,BK0041,Principles of Mechanical,Mechanical,31.0,23.0,27.666666666666668,10,1,0,0,51,0,5,2005,False,False,False,False,False,False,False,False,True,False,7.0
1361,2022-12-01,BK0041,Principles of Mechanical,Mechanical,29.0,31.0,22.333333333333332,11,0,1,0,51,0,0,2005,False,False,False,False,False,False,False,False,True,False,20.0
1481,2023-01-01,BK0041,Principles of Mechanical,Mechanical,7.0,29.0,18.666666666666668,12,0,0,1,51,0,5,2005,False,False,False,False,False,False,False,False,True,False,21.0
1601,2023-02-01,BK0041,Principles of Mechanical,Mechanical,20.0,7.0,16.0,13,0,0,1,51,1,3,2005,False,False,False,False,False,False,False,False,True,False,22.0
1721,2023-03-01,BK0041,Principles of Mechanical,Mechanical,21.0,20.0,21.0,14,0,0,1,51,0,5,2005,False,False,False,False,False,False,False,False,True,False,27.0
1841,2023-04-01,BK0041,Principles of Mechanical,Mechanical,22.0,21.0,23.333333333333332,15,1,0,1,51,0,2,2005,False,False,False,False,False,False,False,False,True,False,34.0
1961,2023-05-01,BK0041,Principles of Mechanical,Mechanical,27.0,22.0,27.666666666666668,16,1,0,1,51,0,3,2005,False,False,False,False,False,False,False,False,True,False,11.0
2081,2023-06-01,BK0041,Principles of Mechanical,Mechanical,34.0,27.0,24.0,17,0,1,1,51,0,1,2005,False,False,False,False,False,False,False,False,True,False,25.0
2201,2023-07-01,BK0041,Principles of Mechanical,Mechanical,11.0,34.0,23.333333333333332,18,0,0,0,51,1,1,2005,False,False,False,False,False,False,False,False,True,False,18.0
2321,2023-08-01,BK0041,Principles of Mechanical,Mechanical,25.0,11.0,18.0,19,0,0,0,51,0,6,2005,False,False,False,False,False,False,False,False,True,False,16.0
2441,2023-09-01,BK0041,Principles of Mechanical,Mechanical,18.0,25.0,19.666666666666668,20,0,0,0,51,0,3,2005,False,False,False,False,False,False,False,False,True,False,20.0
2561,2023-10-01,BK0041,Principles of Mechanical,Mechanical,16.0,18.0,18.0,21,1,0,0,51,0,2,2005,False,False,False,False,False,False,False,False,True,False,27.0
2681,2023-11-01,BK0041,Principles of Mechanical,Mechanical,20.0,16.0,21.0,22,1,0,0,51,0,6,2005,False,False,False,False,False,False,False,False,True,False,8.0
2801,2023-12-01,BK0041,Principles of Mechanical,Mechanical,27.0,20.0,18.333333333333332,23,0,1,0,51,0,1,2005,False,False,False,False,False,False,False,False,True,False,24.0
2921,2024-01-01,BK0041,Principles of Mechanical,Mechanical,8.0,27.0,19.666666666666668,24,0,0,1,51,0,3,2005,False,False,False,False,False,False,False,False,True,False,16.0
3041,2024-02-01,BK0041,Principles of Mechanical,Mechanical,24.0,8.0,16.0,25,0,0,1,51,0,3,2005,False,False,False,False,False,False,False,False,True,False,18.0
3161,2024-03-01,BK0041,Principles of Mechanical,Mechanical,16.0,24.0,19.333333333333332,26,0,0,1,51,0,1,2005,False,False,False,False,False,False,False,False,True,False,28.0
3281,2024-04-01,BK0041,Principles of Mechanical,Mechanical,18.0,16.0,20.666666666666668,27,1,0,1,51,0,7,2005,False,False,False,False,False,False,False,False,True,False,28.0
3401,2024-05-01,BK0041,Principles of Mechanical,Mechanical,28.0,18.0,24.666666666666668,28,1,0,1,51,0,5,2005,False,False,False,False,False,False,False,False,True,False,10.0
282,2022-03-01,BK0042,Mechanical for Engineers,Mechanical,31.0,28.0,31.333333333333332,2,0,0,1,65,0,4,1996,False,False,False,False,False,False,False,False,True,False,36.0
402,2022-04-01,BK0042,Mechanical for Engineers,Mechanical,35.0,31.0,34.0,3,1,0,1,65,0,9,1996,False,False,False,False,False,False,False,False,True,False,41.0
522,2022-05-01,BK0042,Mechanical for Engineers,Mechanical,36.0,35.0,37.333333333333336,4,1,0,1,65,1,7,1996,False,False,False,False,False,False,False,False,True,False,11.0
642,2022-06-01,BK0042,Mechanical for Engineers,Mechanical,41.0,36.0,29.333333333333332,5,0,1,1,65,0,1,1996,False,False,False,False,False,False,False,False,True,False,33.0
762,2022-07-01,BK0042,Mechanical for Engineers,Mechanical,11.0,41.0,28.333333333333332,6,0,0,0,65,2,4,1996,False,False,False,False,False,False,False,False,True,False,19.0
882,2022-08-01,BK0042,Mechanical for Engineers,Mechanical,33.0,11.0,21.0,7,0,0,0,65,2,3,1996,False,False,False,False,False,False,False,False,True,False,31.0
1002,2022-09-01,BK0042,Mechanical for Engineers,Mechanical,19.0,33.0,27.666666666666668,8,0,0,0,65,0,8,1996,False,False,False,False,False,False,False,False,True,False,41.0
1122,2022-10-01,BK0042,Mechanical for Engineers,Mechanical,31.0,19.0,30.333333333333332,9,1,0,0,65,0,8,1996,False,False,False,False,False,False,False,False,True,False,39.0
1242,2022-11-01,BK0042,Mechanical for Engineers,Mechanical,41.0,31.0,37.0,10,1,0,0,65,0,2,1996,False,False,False,False,False,False,False,False,True,False,13.0
1362,2022-12-01,BK0042,Mechanical for Engineers,Mechanical,39.0,41.0,31.0,11,0,1,0,65,1,2,1996,False,False,False,False,False,False,False,False,True,False,30.0
1482,2023-01-01,BK0042,Mechanical for Engineers,Mechanical,13.0,39.0,27.333333333333332,12,0,0,1,65,1,2,1996,False,False,False,False,False,False,False,False,True,False,40.0
1602,2023-02-01,BK0042,Mechanical for Engineers,Mechanical,30.0,13.0,27.666666666666668,13,0,0,1,65,1,3,1996,False,False,False,False,False,False,False,False,True,False,24.0
1722,2023-03-01,BK0042,Mechanical for Engineers,Mechanical,40.0,30.0,31.333333333333332,14,0,0,1,65,0,5,1996,False,False,False,False,False,False,False,False,True,False,31.0
1842,2023-04-01,BK0042,Mechanical for Engineers,Mechanical,24.0,40.0,31.666666666666668,15,1,0,1,65,0,2,1996,False,False,False,False,False,False,False,False,True,False,45.0
1962,2023-05-01,BK0042,Mechanical for Engineers,Mechanical,31.0,24.0,33.333333333333336,16,1,0,1,65,0,8,1996,False,False,False,False,False,False,False,False,True,False,13.0
2082,2023-06-01,BK0042,Mechanical for Engineers,Mechanical,45.0,31.0,29.666666666666668,17,0,1,1,65,1,4,1996,False,False,False,False,False,False,False,False,True,False,34.0
2202,2023-07-01,BK0042,Mechanical for Engineers,Mechanical,13.0,45.0,30.666666666666668,18,0,0,0,65,0,7,1996,False,False,False,False,False,False,False,False,True,False,26.0
2322,2023-08-01,BK0042,Mechanical for Engineers,Mechanical,34.0,13.0,24.333333333333332,19,0,0,0,65,0,4,1996,False,False,False,False,False,False,False,False,True,False,26.0
2442,2023-09-01,BK0042,Mechanical for Engineers,Mechanical,26.0,34.0,28.666666666666668,20,0,0,0,65,1,1,1996,False,False,False,False,False,False,False,False,True,False,31.0
2562,2023-10-01,BK0042,Mechanical for Engineers,Mechanical,26.0,26.0,27.666666666666668,21,1,0,0,65,0,4,1996,False,False,False,False,False,False,False,False,True,False,48.0
2682,2023-11-01,BK0042,Mechanical for Engineers,Mechanical,31.0,26.0,35.0,22,1,0,0,65,0,9,1996,False,False,False,False,False,False,False,False,True,False,8.0
2802,2023-12-01,BK0042,Mechanical for Engineers,Mechanical,48.0,31.0,29.0,23,0,1,0,65,0,0,1996,False,False,False,False,False,False,False,False,True,False,36.0
2922,2024-01-01,BK0042,Mechanical for Engineers,Mechanical,8.0,48.0,30.666666666666668,24,0,0,1,65,0,7,1996,False,False,False,False,False,False,False,False,True,False,25.0
3042,2024-02-01,BK0042,Mechanical for Engineers,Mechanical,36.0,8.0,23.0,25,0,0,1,65,0,5,1996,False,False,False,False,False,False,False,False,True,False,27.0
3162,2024-03-01,BK0042,Mechanical for Engineers,Mechanical,25.0,36.0,29.333333333333332,26,0,0,1,65,0,3,1996,False,False,False,False,False,False,False,False,True,False,38.0
3282,2024-04-01,BK0042,Mechanical for Engineers,Mechanical,27.0,25.0,30.0,27,1,0,1,65,0,7,1996,False,False,False,False,False,False,False,False,True,False,29.0
3402,2024-05-01,BK0042,Mechanical for Engineers,Mechanical,38.0,27.0,31.333333333333332,28,1,0,1,65,0,9,1996,False,False,False,False,False,False,False,False,True,False,14.0
283,2022-03-01,BK0043,Modern Mechanical,Mechanical,33.0,29.0,31.666666666666668,2,0,0,1,67,0,7,2020,False,False,False,False,False,False,False,False,True,False,45.0
403,2022-04-01,BK0043,Modern Mechanical,Mechanical,33.0,33.0,37.0,3,1,0,1,67,1,8,2020,False,False,False,False,False,False,False,False,True,False,51.0
523,2022-05-01,BK0043,Modern Mechanical,Mechanical,45.0,33.0,43.0,4,1,0,1,67,0,9,2020,False,False,False,False,False,False,False,False,True,False,13.0
643,2022-06-01,BK0043,Modern Mechanical,Mechanical,51.0,45.0,36.333333333333336,5,0,1,1,67,0,1,2020,False,False,False,False,False,False,False,False,True,False,23.0
763,2022-07-01,BK0043,Modern Mechanical,Mechanical,13.0,51.0,29.0,6,0,0,0,67,1,2,2020,False,False,False,False,False,False,False,False,True,False,41.0
883,2022-08-01,BK0043,Modern Mechanical,Mechanical,23.0,13.0,25.666666666666668,7,0,0,0,67,2,6,2020,False,False,False,False,False,False,False,False,True,False,28.0
1003,2022-09-01,BK0043,Modern Mechanical,Mechanical,41.0,23.0,30.666666666666668,8,0,0,0,67,0,2,2020,False,False,False,False,False,False,False,False,True,False,44.0
1123,2022-10-01,BK0043,Modern Mechanical,Mechanical,28.0,41.0,37.666666666666664,9,1,0,0,67,0,8,2020,False,False,False,False,False,False,False,False,True,False,42.0
1243,2022-11-01,BK0043,Modern Mechanical,Mechanical,44.0,28.0,38.0,10,1,0,0,67,1,10,2020,False,False,False,False,False,False,False,False,True,False,13.0
1363,2022-12-01,BK0043,Modern Mechanical,Mechanical,42.0,44.0,33.0,11,0,1,0,67,1,1,2020,False,False,False,False,False,False,False,False,True,False,37.0
1483,2023-01-01,BK0043,Modern Mechanical,Mechanical,13.0,42.0,30.666666666666668,12,0,0,1,67,0,8,2020,False,False,False,False,False,False,False,False,True,False,23.0
1603,2023-02-01,BK0043,Modern Mechanical,Mechanical,37.0,13.0,24.333333333333332,13,0,0,1,67,0,4,2020,False,False,False,False,False,False,False,False,True,False,21.0
1723,2023-03-01,BK0043,Modern Mechanical,Mechanical,23.0,37.0,27.0,14,0,0,1,67,1,5,2020,False,False,False,False,False,False,False,False,True,False,31.0
1843,2023-04-01,BK0043,Modern Mechanical,Mechanical,21.0,23.0,25.0,15,1,0,1,67,1,2,2020,False,False,False,False,False,False,False,False,True,False,45.0
1963,2023-05-01,BK0043,Modern Mechanical,Mechanical,31.0,21.0,32.333333333333336,16,1,0,1,67,0,8,2020,False,False,False,False,False,False,False,False,True,False,14.0
2083,2023-06-01,BK0043,Modern Mechanical,Mechanical,45.0,31.0,30.0,17,0,1,1,67,0,2,2020,False,False,False,False,False,False,False,False,True,False,22.0
